research_no,id,hotel_name,prefecture,area,station,venueId,venueNumber,venue_name,rank,genre,jalan_url,jalan_hotel_name,verification_status,name_similarity,prefecture_match,station_match,verification_note,search_url,candidate_url,checked_at,error
417,stage-139-3,ホテル定禅寺,宮城県,旭ヶ丘,勾当台公園,stage-139,139,日立システムズホール仙台 シアターホール,3,stage,https://www.jalan.net/yad382812/,ホテル定禅寺,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E5%AE%9A%E7%A6%85%E5%AF%BA%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad382812/,2026-08-08T16:30:07+09:00,
418,stage-140-1,ダイワロイネットホテル郡山駅前,福島県,郡山,郡山,stage-140,140,けんしん郡山文化センター 大ホール,1,stage,https://www.jalan.net/yad340972/,ダイワロイネットホテル郡山駅前,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%80%E3%82%A4%E3%83%AF%E3%83%AD%E3%82%A4%E3%83%8D%E3%83%83%E3%83%88%E3%83%9B%E3%83%86%E3%83%AB%E9%83%A1%E5%B1%B1%E9%A7%85%E5%89%8D%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad340972/,2026-08-08T16:30:29+09:00,
419,stage-140-2,ホテルグローバルビュー郡山,福島県,郡山,郡山,stage-140,140,けんしん郡山文化センター 大ホール,2,stage,https://www.jalan.net/yad392141/,ホテルグローバルビュー郡山,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E3%82%B0%E3%83%AD%E3%83%BC%E3%83%90%E3%83%AB%E3%83%93%E3%83%A5%E3%83%BC%E9%83%A1%E5%B1%B1%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad392141/,2026-08-08T16:27:35+09:00,
420,stage-140-3,コンフォートホテル郡山,福島県,郡山,郡山,stage-140,140,けんしん郡山文化センター 大ホール,3,stage,https://www.jalan.net/yad319852/,コンフォートホテル郡山,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%82%B3%E3%83%B3%E3%83%95%E3%82%A9%E3%83%BC%E3%83%88%E3%83%9B%E3%83%86%E3%83%AB%E9%83%A1%E5%B1%B1%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad319852/,2026-08-08T16:27:40+09:00,
421,stage-141-1,ホテルルートインいわき駅前,福島県,いわき,いわき,stage-141,141,いわき芸術文化交流館アリオス アルパイン大ホール,1,stage,https://www.jalan.net/yad306494/,ホテルルートインいわき駅前,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E3%83%AB%E3%83%BC%E3%83%88%E3%82%A4%E3%83%B3%E3%81%84%E3%82%8F%E3%81%8D%E9%A7%85%E5%89%8D%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad306494/,2026-08-08T16:27:44+09:00,
422,stage-141-2,東横INNいわき駅前,福島県,いわき,いわき,stage-141,141,いわき芸術文化交流館アリオス アルパイン大ホール,2,stage,https://www.jalan.net/yad373085/,東横ＩＮＮいわき駅前,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E6%9D%B1%E6%A8%AAINN%E3%81%84%E3%82%8F%E3%81%8D%E9%A7%85%E5%89%8D%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad373085/,2026-08-08T16:27:47+09:00,
423,stage-141-3,サンライズインいわき,福島県,いわき,いわき,stage-141,141,いわき芸術文化交流館アリオス アルパイン大ホール,3,stage,https://www.jalan.net/yad368925/,サンライズインいわき,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%82%B5%E3%83%B3%E3%83%A9%E3%82%A4%E3%82%BA%E3%82%A4%E3%83%B3%E3%81%84%E3%82%8F%E3%81%8D%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad368925/,2026-08-08T16:27:50+09:00,
424,stage-142-1,リッチモンドホテル秋田駅前,秋田県,秋田,秋田,stage-142,142,あきた芸術劇場ミルハス 大ホール,1,stage,https://www.jalan.net/yad371528/,リッチモンドホテル秋田駅前,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%AA%E3%83%83%E3%83%81%E3%83%A2%E3%83%B3%E3%83%89%E3%83%9B%E3%83%86%E3%83%AB%E7%A7%8B%E7%94%B0%E9%A7%85%E5%89%8D%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad371528/,2026-08-08T16:27:55+09:00,
425,stage-142-2,ホテルメトロポリタン秋田,秋田県,秋田,秋田,stage-142,142,あきた芸術劇場ミルハス 大ホール,2,stage,https://www.jalan.net/yad329656/,ホテルメトロポリタン秋田,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E3%83%A1%E3%83%88%E3%83%AD%E3%83%9D%E3%83%AA%E3%82%BF%E3%83%B3%E7%A7%8B%E7%94%B0%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad329656/,2026-08-08T16:27:59+09:00,
426,stage-142-3,ANAクラウンプラザホテル秋田,秋田県,秋田,秋田,stage-142,142,あきた芸術劇場ミルハス 大ホール,3,stage,https://www.jalan.net/yad313423/,ANAクラウンプラザホテル秋田 by IHG,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22ANA%E3%82%AF%E3%83%A9%E3%82%A6%E3%83%B3%E3%83%97%E3%83%A9%E3%82%B6%E3%83%9B%E3%83%86%E3%83%AB%E7%A7%8B%E7%94%B0%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad313423/,2026-08-08T16:28:03+09:00,
427,stage-143-1,リッチモンドホテル盛岡駅前,岩手県,盛岡,盛岡,stage-143,143,盛岡市民文化ホール 大ホール,1,stage,https://www.jalan.net/yad331739/,リッチモンドホテル盛岡駅前,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%AA%E3%83%83%E3%83%81%E3%83%A2%E3%83%B3%E3%83%89%E3%83%9B%E3%83%86%E3%83%AB%E7%9B%9B%E5%B2%A1%E9%A7%85%E5%89%8D%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad331739/,2026-08-08T16:28:07+09:00,
428,stage-143-2,ダイワロイネットホテル盛岡駅前,岩手県,盛岡,盛岡,stage-143,143,盛岡市民文化ホール 大ホール,2,stage,https://www.jalan.net/yad351773/,ダイワロイネットホテル盛岡駅前,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%80%E3%82%A4%E3%83%AF%E3%83%AD%E3%82%A4%E3%83%8D%E3%83%83%E3%83%88%E3%83%9B%E3%83%86%E3%83%AB%E7%9B%9B%E5%B2%A1%E9%A7%85%E5%89%8D%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad351773/,2026-08-08T16:28:10+09:00,
429,stage-143-3,ホテルメトロポリタン盛岡 NEW WING,岩手県,盛岡,盛岡,stage-143,143,盛岡市民文化ホール 大ホール,3,stage,,ホテルメトロポリタン盛岡 ニューウイング,needs_review,0.6316,True,True,candidate exists but name/location match is not strong enough,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E3%83%A1%E3%83%88%E3%83%AD%E3%83%9D%E3%83%AA%E3%82%BF%E3%83%B3%E7%9B%9B%E5%B2%A1%20NEW%20WING%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad309556/,2026-08-08T16:28:15+09:00,
430,stage-144-1,リッチモンドホテル盛岡駅前,岩手県,盛岡,盛岡,stage-144,144,トーサイクラシックホール岩手 大ホール,1,stage,https://www.jalan.net/yad331739/,リッチモンドホテル盛岡駅前,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%AA%E3%83%83%E3%83%81%E3%83%A2%E3%83%B3%E3%83%89%E3%83%9B%E3%83%86%E3%83%AB%E7%9B%9B%E5%B2%A1%E9%A7%85%E5%89%8D%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad331739/,2026-08-08T16:28:07+09:00,
431,stage-144-2,ダイワロイネットホテル盛岡駅前,岩手県,盛岡,盛岡,stage-144,144,トーサイクラシックホール岩手 大ホール,2,stage,https://www.jalan.net/yad351773/,ダイワロイネットホテル盛岡駅前,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%80%E3%82%A4%E3%83%AF%E3%83%AD%E3%82%A4%E3%83%8D%E3%83%83%E3%83%88%E3%83%9B%E3%83%86%E3%83%AB%E7%9B%9B%E5%B2%A1%E9%A7%85%E5%89%8D%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad351773/,2026-08-08T16:28:10+09:00,
432,stage-144-3,ホテルメトロポリタン盛岡 NEW WING,岩手県,盛岡,盛岡,stage-144,144,トーサイクラシックホール岩手 大ホール,3,stage,,ホテルメトロポリタン盛岡 ニューウイング,needs_review,0.6316,True,True,candidate exists but name/location match is not strong enough,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E3%83%A1%E3%83%88%E3%83%AD%E3%83%9D%E3%83%AA%E3%82%BF%E3%83%B3%E7%9B%9B%E5%B2%A1%20NEW%20WING%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad309556/,2026-08-08T16:28:15+09:00,
433,stage-145-1,ダイワロイネットホテル青森,青森県,青森,青森,stage-145,145,リンクステーションホール青森,1,stage,https://www.jalan.net/yad304122/,ダイワロイネットホテル青森,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%80%E3%82%A4%E3%83%AF%E3%83%AD%E3%82%A4%E3%83%8D%E3%83%83%E3%83%88%E3%83%9B%E3%83%86%E3%83%AB%E9%9D%92%E6%A3%AE%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad304122/,2026-08-08T16:28:19+09:00,
434,stage-145-2,ホテルJALシティ青森,青森県,青森,青森,stage-145,145,リンクステーションホール青森,2,stage,https://www.jalan.net/yad335975/,ホテルJALシティ青森,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%ABJAL%E3%82%B7%E3%83%86%E3%82%A3%E9%9D%92%E6%A3%AE%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad335975/,2026-08-08T16:28:22+09:00,
435,stage-145-3,リッチモンドホテル青森,青森県,青森,青森,stage-145,145,リンクステーションホール青森,3,stage,https://www.jalan.net/yad362925/,リッチモンドホテル青森,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%AA%E3%83%83%E3%83%81%E3%83%A2%E3%83%B3%E3%83%89%E3%83%9B%E3%83%86%E3%83%AB%E9%9D%92%E6%A3%AE%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad362925/,2026-08-08T16:28:25+09:00,
436,stage-146-1,ダイワロイネットホテル山形駅前,山形県,山形,山形,stage-146,146,やまぎん県民ホール 大ホール,1,stage,https://www.jalan.net/yad326892/,ダイワロイネットホテル山形駅前,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%80%E3%82%A4%E3%83%AF%E3%83%AD%E3%82%A4%E3%83%8D%E3%83%83%E3%83%88%E3%83%9B%E3%83%86%E3%83%AB%E5%B1%B1%E5%BD%A2%E9%A7%85%E5%89%8D%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad326892/,2026-08-08T16:28:29+09:00,
437,stage-146-2,ホテルメトロポリタン山形,山形県,山形,山形,stage-146,146,やまぎん県民ホール 大ホール,2,stage,https://www.jalan.net/yad313105/,ホテルメトロポリタン山形,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E3%83%A1%E3%83%88%E3%83%AD%E3%83%9D%E3%83%AA%E3%82%BF%E3%83%B3%E5%B1%B1%E5%BD%A2%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad313105/,2026-08-08T16:28:33+09:00,
438,stage-146-3,コンフォートホテル山形,山形県,山形,山形,stage-146,146,やまぎん県民ホール 大ホール,3,stage,https://www.jalan.net/yad346600/,コンフォートホテル山形,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%82%B3%E3%83%B3%E3%83%95%E3%82%A9%E3%83%BC%E3%83%88%E3%83%9B%E3%83%86%E3%83%AB%E5%B1%B1%E5%BD%A2%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad346600/,2026-08-08T16:28:37+09:00,
439,stage-147-1,ホテルフォルクローロ高畠,山形県,南陽・赤湯,高畠,stage-147,147,シェルターなんようホール 大ホール,1,stage,https://www.jalan.net/yad318885/,ホテル フォルクローロ高畠＜JR東日本ホテルズ＞,verified,0.97,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E3%83%95%E3%82%A9%E3%83%AB%E3%82%AF%E3%83%AD%E3%83%BC%E3%83%AD%E9%AB%98%E7%95%A0%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad318885/,2026-08-08T16:28:40+09:00,
440,stage-147-2,ホテルモントビュー米沢,山形県,南陽・赤湯,米沢,stage-147,147,シェルターなんようホール 大ホール,2,stage,https://www.jalan.net/yad308308/,ホテルモントビュー米沢,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E3%83%A2%E3%83%B3%E3%83%88%E3%83%93%E3%83%A5%E3%83%BC%E7%B1%B3%E6%B2%A2%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad308308/,2026-08-08T16:28:44+09:00,
441,stage-147-3,東横INN米沢駅前,山形県,南陽・赤湯,米沢,stage-147,147,シェルターなんようホール 大ホール,3,stage,https://www.jalan.net/yad386247/,東横ＩＮＮ 米沢駅前,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E6%9D%B1%E6%A8%AAINN%E7%B1%B3%E6%B2%A2%E9%A7%85%E5%89%8D%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad386247/,2026-08-08T16:28:47+09:00,
442,stage-148-1,ホテル日航新潟,新潟県,新潟・白山,新潟,stage-148,148,新潟県民会館 大ホール,1,stage,https://www.jalan.net/yad387312/,ホテル日航新潟,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E6%97%A5%E8%88%AA%E6%96%B0%E6%BD%9F%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad387312/,2026-08-08T16:28:51+09:00,
443,stage-148-2,アパホテル&リゾート〈新潟駅前大通〉,新潟県,新潟・白山,新潟,stage-148,148,新潟県民会館 大ホール,2,stage,https://www.jalan.net/yad397576/,アパホテル＆リゾート〈新潟駅前大通〉,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%82%A2%E3%83%91%E3%83%9B%E3%83%86%E3%83%AB%26%E3%83%AA%E3%82%BE%E3%83%BC%E3%83%88%E3%80%88%E6%96%B0%E6%BD%9F%E9%A7%85%E5%89%8D%E5%A4%A7%E9%80%9A%E3%80%89%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad397576/,2026-08-08T16:28:54+09:00,
444,stage-148-3,JR東日本ホテルメッツ 新潟,新潟県,新潟・白山,新潟,stage-148,148,新潟県民会館 大ホール,3,stage,https://www.jalan.net/yad335918/,JR東日本ホテルメッツ 新潟,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22JR%E6%9D%B1%E6%97%A5%E6%9C%AC%E3%83%9B%E3%83%86%E3%83%AB%E3%83%A1%E3%83%83%E3%83%84%20%E6%96%B0%E6%BD%9F%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad335918/,2026-08-08T16:28:58+09:00,
445,stage-149-1,ホテル日航新潟,新潟県,新潟・白山,新潟,stage-149,149,りゅーとぴあ 新潟市民芸術文化会館 劇場,1,stage,https://www.jalan.net/yad387312/,ホテル日航新潟,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E6%97%A5%E8%88%AA%E6%96%B0%E6%BD%9F%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad387312/,2026-08-08T16:28:51+09:00,
446,stage-149-2,アパホテル&リゾート〈新潟駅前大通〉,新潟県,新潟・白山,新潟,stage-149,149,りゅーとぴあ 新潟市民芸術文化会館 劇場,2,stage,https://www.jalan.net/yad397576/,アパホテル＆リゾート〈新潟駅前大通〉,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%82%A2%E3%83%91%E3%83%9B%E3%83%86%E3%83%AB%26%E3%83%AA%E3%82%BE%E3%83%BC%E3%83%88%E3%80%88%E6%96%B0%E6%BD%9F%E9%A7%85%E5%89%8D%E5%A4%A7%E9%80%9A%E3%80%89%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad397576/,2026-08-08T16:28:54+09:00,
447,stage-149-3,JR東日本ホテルメッツ 新潟,新潟県,新潟・白山,新潟,stage-149,149,りゅーとぴあ 新潟市民芸術文化会館 劇場,3,stage,https://www.jalan.net/yad335918/,JR東日本ホテルメッツ 新潟,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22JR%E6%9D%B1%E6%97%A5%E6%9C%AC%E3%83%9B%E3%83%86%E3%83%AB%E3%83%A1%E3%83%83%E3%83%84%20%E6%96%B0%E6%BD%9F%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad335918/,2026-08-08T16:28:58+09:00,
448,stage-150-1,ホテル日航新潟,新潟県,新潟・鐘木,新潟,stage-150,150,新潟テルサ,1,stage,https://www.jalan.net/yad387312/,ホテル日航新潟,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E6%97%A5%E8%88%AA%E6%96%B0%E6%BD%9F%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad387312/,2026-08-08T16:28:51+09:00,
449,stage-150-2,アパホテル&リゾート〈新潟駅前大通〉,新潟県,新潟・鐘木,新潟,stage-150,150,新潟テルサ,2,stage,https://www.jalan.net/yad397576/,アパホテル＆リゾート〈新潟駅前大通〉,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%82%A2%E3%83%91%E3%83%9B%E3%83%86%E3%83%AB%26%E3%83%AA%E3%82%BE%E3%83%BC%E3%83%88%E3%80%88%E6%96%B0%E6%BD%9F%E9%A7%85%E5%89%8D%E5%A4%A7%E9%80%9A%E3%80%89%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad397576/,2026-08-08T16:28:54+09:00,
450,stage-150-3,JR東日本ホテルメッツ 新潟,新潟県,新潟・鐘木,新潟,stage-150,150,新潟テルサ,3,stage,https://www.jalan.net/yad335918/,JR東日本ホテルメッツ 新潟,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22JR%E6%9D%B1%E6%97%A5%E6%9C%AC%E3%83%9B%E3%83%86%E3%83%AB%E3%83%A1%E3%83%83%E3%83%84%20%E6%96%B0%E6%BD%9F%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad335918/,2026-08-08T16:28:58+09:00,
451,stage-151-1,ホテルニューオータニ長岡,新潟県,長岡,長岡,stage-151,151,長岡市立劇場 大ホール,1,stage,https://www.jalan.net/yad301332/,ホテルニューオータニ長岡,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E3%83%8B%E3%83%A5%E3%83%BC%E3%82%AA%E3%83%BC%E3%82%BF%E3%83%8B%E9%95%B7%E5%B2%A1%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad301332/,2026-08-08T16:29:01+09:00,
452,stage-151-2,JR東日本ホテルメッツ 長岡,新潟県,長岡,長岡,stage-151,151,長岡市立劇場 大ホール,2,stage,https://www.jalan.net/yad375795/,JR東日本ホテルメッツ 長岡,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22JR%E6%9D%B1%E6%97%A5%E6%9C%AC%E3%83%9B%E3%83%86%E3%83%AB%E3%83%A1%E3%83%83%E3%83%84%20%E9%95%B7%E5%B2%A1%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad375795/,2026-08-08T16:29:05+09:00,
453,stage-151-3,ホテル法華クラブ新潟長岡,新潟県,長岡,長岡,stage-151,151,長岡市立劇場 大ホール,3,stage,https://www.jalan.net/yad336795/,ホテル法華クラブ新潟長岡,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E6%B3%95%E8%8F%AF%E3%82%AF%E3%83%A9%E3%83%96%E6%96%B0%E6%BD%9F%E9%95%B7%E5%B2%A1%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad336795/,2026-08-08T16:29:08+09:00,
454,stage-152-1,ダイワロイネットホテル富山駅前,富山県,富山,富山,stage-152,152,オーバード・ホール 大ホール,1,stage,https://www.jalan.net/yad366765/,ダイワロイネットホテル富山駅前,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%80%E3%82%A4%E3%83%AF%E3%83%AD%E3%82%A4%E3%83%8D%E3%83%83%E3%83%88%E3%83%9B%E3%83%86%E3%83%AB%E5%AF%8C%E5%B1%B1%E9%A7%85%E5%89%8D%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad366765/,2026-08-08T16:29:11+09:00,
455,stage-152-2,ホテルJALシティ富山,富山県,富山,富山,stage-152,152,オーバード・ホール 大ホール,2,stage,https://www.jalan.net/yad361004/,ホテルＪＡＬシティ富山,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%ABJAL%E3%82%B7%E3%83%86%E3%82%A3%E5%AF%8C%E5%B1%B1%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad361004/,2026-08-08T16:29:15+09:00,
456,stage-152-3,富山エクセルホテル東急,富山県,富山,富山,stage-152,152,オーバード・ホール 大ホール,3,stage,https://www.jalan.net/yad315174/,富山エクセルホテル東急,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E5%AF%8C%E5%B1%B1%E3%82%A8%E3%82%AF%E3%82%BB%E3%83%AB%E3%83%9B%E3%83%86%E3%83%AB%E6%9D%B1%E6%80%A5%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad315174/,2026-08-08T16:29:19+09:00,
457,stage-153-1,ダイワロイネットホテル富山駅前,富山県,富山,富山,stage-153,153,オーバード・ホール 中ホール,1,stage,https://www.jalan.net/yad366765/,ダイワロイネットホテル富山駅前,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%80%E3%82%A4%E3%83%AF%E3%83%AD%E3%82%A4%E3%83%8D%E3%83%83%E3%83%88%E3%83%9B%E3%83%86%E3%83%AB%E5%AF%8C%E5%B1%B1%E9%A7%85%E5%89%8D%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad366765/,2026-08-08T16:27:31+09:00,
458,stage-153-2,ホテルJALシティ富山,富山県,富山,富山,stage-153,153,オーバード・ホール 中ホール,2,stage,https://www.jalan.net/yad361004/,ホテルＪＡＬシティ富山,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%ABJAL%E3%82%B7%E3%83%86%E3%82%A3%E5%AF%8C%E5%B1%B1%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad361004/,2026-08-08T16:27:34+09:00,
459,stage-153-3,富山エクセルホテル東急,富山県,富山,富山,stage-153,153,オーバード・ホール 中ホール,3,stage,https://www.jalan.net/yad315174/,富山エクセルホテル東急,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E5%AF%8C%E5%B1%B1%E3%82%A8%E3%82%AF%E3%82%BB%E3%83%AB%E3%83%9B%E3%83%86%E3%83%AB%E6%9D%B1%E6%80%A5%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad315174/,2026-08-08T16:27:38+09:00,
460,stage-154-1,ダイワロイネットホテル富山駅前,富山県,富山,富山,stage-154,154,富山県民会館 ホール,1,stage,https://www.jalan.net/yad366765/,ダイワロイネットホテル富山駅前,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%80%E3%82%A4%E3%83%AF%E3%83%AD%E3%82%A4%E3%83%8D%E3%83%83%E3%83%88%E3%83%9B%E3%83%86%E3%83%AB%E5%AF%8C%E5%B1%B1%E9%A7%85%E5%89%8D%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad366765/,2026-08-08T16:27:31+09:00,
461,stage-154-2,ホテルJALシティ富山,富山県,富山,富山,stage-154,154,富山県民会館 ホール,2,stage,https://www.jalan.net/yad361004/,ホテルＪＡＬシティ富山,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%ABJAL%E3%82%B7%E3%83%86%E3%82%A3%E5%AF%8C%E5%B1%B1%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad361004/,2026-08-08T16:27:34+09:00,
